employee_id,candidate_id,request_id,hospital_id,hospital_name,employee_name,email,phone,role,department,employment_type,license_state,license_status,hire_date,assignment_start_date,assignment_end_date,hourly_pay_rate,employment_status
EMP003246,CAN013050,REQ001579,224040,DR SOLOMON CARTER FULLER MENTAL HEALTH CENTER,Linda Lopez,moorebeth@example.net,001-272-543-5982x644,Emergency Room Nurse,Emergency Department,Travel Contract,MA,Active,2026-07-31,2025-12-12,2026-04-03,75.88,Active
EMP003247,CAN013053,REQ000985,224045,HOSPITAL FOR BEHAVIORAL MEDICINE,Daniel Owens,gregoryrios@example.org,640.208.5479x6139,Physician,Medical Services,Permanent Placement,MA,Active,2026-07-31,2026-04-29,2026-10-28,198.7,Assignment Completed
EMP003248,CAN013054,REQ000271,220001,UMASS MEMORIAL HEALTHALLIANCE HOSPITALS,Martha Bentley,ashley22@example.com,752.985.6765,ICU Nurse,Intensive Care Unit,Local Contract,MA,Active,2026-07-31,2026-01-03,2026-01-31,76.81,Active
EMP003249,CAN013056,REQ001789,22001F,BEDFORD VA MEDICAL CENTER,Gregory Harrison,lgray@example.com,(991)657-1408,Radiologic Technologist,Radiology,Local Contract,MA,Active,2026-07-31,2026-04-14,2026-06-09,53.29,Active
EMP003250,CAN013058,REQ000408,220080,HOLY FAMILY HOSPITAL,Laura Young,brownstephanie@example.net,001-490-319-6099,ICU Nurse,Intensive Care Unit,Local Contract,MA,Active,2026-07-31,2025-12-24,2026-04-15,56.47,Active
EMP003251,CAN013059,REQ001017,220083,BETH ISRAEL DEACONESS HOSPITAL - NEEDHAM,Kimberly Dickerson,joshuasullivan@example.com,615-218-6638x3460,Registered Nurse,General Nursing,Per Diem,MA,Active,2026-07-31,2025-12-03,2025-12-31,62.75,Active
EMP003252,CAN013062,REQ001836,224045,HOSPITAL FOR BEHAVIORAL MEDICINE,Keith Harris,kimcox@example.com,401.823.5150,Laboratory Technician,Laboratory,Per Diem,MA,Active,2026-07-31,2026-05-04,2026-08-24,33.09,Active
EMP003253,CAN013063,REQ001518,220033,NORTHEAST HOSPITAL CORPORATION,Donna Johnson,rachael50@example.net,001-979-932-0953x234,Respiratory Therapist,Respiratory Care,Permanent Placement,MA,Active,2026-07-31,2026-08-26,2026-11-25,58.33,Active
EMP003254,CAN013064,REQ001626,220116,TUFTS MEDICAL CENTER,Paul Ramirez,melissa94@example.org,870-996-9510x02595,Radiologic Technologist,Radiology,Permanent Placement,MA,Active,2026-07-31,2025-11-20,2026-05-21,57.37,Active
EMP003255,CAN013072,REQ001635,224018,ARBOUR HUMAN RESOURCE INSTITUTE,Kevin Smith,david86@example.net,910-927-6981,Registered Nurse,General Nursing,Travel Contract,MA,Active,2026-07-31,2025-10-04,2026-01-24,52.69,Active
EMP003256,CAN013077,REQ001012,220101,NEWTON-WELLESLEY HOSPITAL,Mark Lucas,rwest@example.org,001-972-503-9656x0456,Allied Health Professional,Allied Health,Permanent Placement,MA,Active,2026-07-31,2026-01-30,2026-03-27,48.25,Assignment Completed
EMP003257,CAN013080,REQ001451,223304,THE SHRINERS' HOSPITAL FOR CHILDREN - BOSTON,Eric Young,loganwilson@example.net,377.913.6760,Laboratory Technician,Laboratory,Travel Contract,MA,Expired,2026-07-31,2025-09-22,2026-03-23,37.26,Active
EMP003258,CAN013083,REQ000438,224022,BOURNEWOOD HOSPITAL,Emily Wilson,heatherjenkins@example.net,3857316012,Radiologic Technologist,Radiology,Per Diem,MA,Pending,2026-07-31,2025-08-23,2025-11-22,51.7,Active
EMP003259,CAN013086,REQ001570,220070,MELROSEWAKEFIELD HEALTHCARE,Julie Beasley,moraleskristin@example.com,001-880-204-6496,Radiologic Technologist,Radiology,Travel Contract,MA,Active,2026-07-31,2026-05-29,2026-06-26,45.18,Assignment Completed
EMP003260,CAN013087,REQ000487,220101,NEWTON-WELLESLEY HOSPITAL,Brandi Hernandez,pattersonleah@example.org,001-801-472-5487x485,Allied Health Professional,Allied Health,Permanent Placement,MA,Active,2026-07-31,2026-08-29,2026-09-26,35.07,Assignment Completed
EMP003261,CAN013097,REQ000316,220163,UMASS MEMORIAL MEDICAL CENTER/UNIVERSITY CAMPUS,Heather Watts,taylor53@example.com,889-342-1025,Physical Therapist,Rehabilitation,Per Diem,MA,Active,2026-07-31,2025-10-04,2026-01-24,43.21,Assignment Completed
EMP003262,CAN013099,REQ001517,220066,MERCY MEDICAL CTR,Seth Acevedo MD,thomas98@example.org,001-411-839-5884x24420,Emergency Room Nurse,Emergency Department,Travel Contract,MA,Active,2026-07-31,2026-03-08,2026-05-31,57.41,Active
EMP003263,CAN013101,REQ000185,220077,BAYSTATE MEDICAL CENTER,Kelsey Cox DVM,christopherhutchinson@example.net,(610)478-9821,Laboratory Technician,Laboratory,Per Diem,MA,Active,2026-07-31,2026-04-20,2026-10-19,35.66,Active
EMP003264,CAN013102,REQ000636,220036,BOSTON MEDICAL CENTER-BRIGHTON,Dawn Griffin,barbergloria@example.org,+1-404-512-3613,Registered Nurse,General Nursing,Permanent Placement,MA,Active,2026-07-31,2025-11-19,2026-02-11,58.65,Active
EMP003265,CAN013107,REQ001964,22001F,BEDFORD VA MEDICAL CENTER,Stephanie Richards,jwashington@example.net,(501)891-3145x145,Emergency Room Nurse,Emergency Department,Permanent Placement,MA,Active,2026-07-31,2026-01-10,2026-05-02,61.67,On Leave
EMP003266,CAN013110,REQ000148,223304,THE SHRINERS' HOSPITAL FOR CHILDREN - BOSTON,David Flowers,samuel62@example.org,001-359-393-9049x1346,Physician,Medical Services,Local Contract,MA,Active,2026-07-31,2025-10-30,2026-02-19,116.89,Active
EMP003267,CAN013111,REQ000939,220029,ANNA JAQUES HOSPITAL,Steven Padilla,rhodeschristine@example.org,317.688.0068,Registered Nurse,General Nursing,Travel Contract,MA,Active,2026-07-31,2025-10-29,2025-11-26,41.9,Active
EMP003268,CAN013114,REQ000498,220031,BOSTON MEDICAL CENTER,Kristin Clark,valenciatiffany@example.com,+1-904-497-1829x47542,ICU Nurse,Intensive Care Unit,Local Contract,MA,Active,2026-07-31,2026-03-24,2026-09-22,50.6,Active
EMP003269,CAN013115,REQ000654,221300,MARTHA'S VINEYARD HOSPITAL INC,Marcus Reed,debbieharper@example.org,(734)351-0763x36469,Emergency Room Nurse,Emergency Department,Permanent Placement,MA,Active,2026-07-31,2026-01-16,2026-02-13,54.1,Active
EMP003270,CAN013123,REQ000816,220036,BOSTON MEDICAL CENTER-BRIGHTON,Emily Yu,louis22@example.org,(299)205-4081,Radiologic Technologist,Radiology,Per Diem,MA,Active,2026-07-31,2025-10-04,2026-01-24,49.25,Assignment Completed
EMP003271,CAN013127,REQ000575,221304,NORTH ADAMS REGIONAL HOSPITAL CORPORATION,Jaime Holden,alexandra80@example.net,001-833-733-4137x69194,Physician,Medical Services,Per Diem,MA,Active,2026-07-31,2025-10-01,2025-10-29,142.93,Active
EMP003272,CAN013130,REQ000873,220024,HOLYOKE MEDICAL CENTER,Stephanie Woods,timothy22@example.com,+1-892-559-9527x74255,Respiratory Therapist,Respiratory Care,Local Contract,MA,Active,2026-07-31,2025-09-28,2025-11-23,42.59,Active
EMP003273,CAN013133,REQ000023,224001,TAUNTON STATE HOSPITAL,Chelsey Bell,thomaswilliams@example.org,(200)627-9089,ICU Nurse,Intensive Care Unit,Local Contract,MA,Active,2026-07-31,2025-10-26,2025-12-21,66.42,Active
EMP003274,CAN013134,REQ000417,220116,TUFTS MEDICAL CENTER,Julie Gordon,onealdebra@example.net,969.773.8980x98220,Radiologic Technologist,Radiology,Per Diem,MA,Active,2026-07-31,2025-11-30,2026-03-22,37.18,Active
EMP003275,CAN013136,REQ000188,224001,TAUNTON STATE HOSPITAL,Matthew Wade,suzanne93@example.net,(814)321-5471,Emergency Room Nurse,Emergency Department,Local Contract,MA,Active,2026-07-31,2026-07-30,2026-08-27,78.6,Active
EMP003276,CAN013137,REQ001436,220100,SOUTH SHORE HOSPITAL,Cindy Mclaughlin,stevenhall@example.net,987.678.4298x738,Allied Health Professional,Allied Health,Permanent Placement,MA,Active,2026-07-31,2026-02-04,2026-04-29,68.73,Active
EMP003277,CAN013139,REQ000744,220126,NORWOOD HOSPITAL,Kimberly Watson,dawnburgess@example.com,+1-348-992-0475,Travel Nurse,Travel Nursing,Permanent Placement,MA,Active,2026-07-31,2026-03-28,2026-06-20,66.09,Active
EMP003278,CAN013150,REQ001634,220077,BAYSTATE MEDICAL CENTER,Chloe Barber,ibennett@example.net,(420)264-4538x459,ICU Nurse,Intensive Care Unit,Local Contract,MA,Active,2026-07-31,2026-03-26,2026-05-21,56.77,Active
EMP003279,CAN013152,REQ001614,221303,ATHOL MEMORIAL HOSPITAL,Alan Estes,lphelps@example.net,5467157487,Laboratory Technician,Laboratory,Permanent Placement,MA,Active,2026-07-31,2026-08-04,2026-09-01,40.31,Active
EMP003280,CAN013155,REQ001440,220095,HEYWOOD HOSPITAL -,Janet Zimmerman,andrewgallagher@example.com,455-946-4003,Physical Therapist,Rehabilitation,Per Diem,MA,Active,2026-07-31,2026-03-28,2026-09-26,58.22,Active
EMP003281,CAN013156,REQ000968,220030,BAYSTATE WING HOSPITAL,Louis Barton,davidevans@example.net,310-411-9167,Emergency Room Nurse,Emergency Department,Local Contract,MA,Active,2026-07-31,2026-06-25,2026-07-23,79.79,Assignment Completed
EMP003282,CAN013166,REQ001192,220075,MASSACHUSETTS EYE AND EAR INFIRMARY -,Raymond Watson,herreratyrone@example.com,001-834-762-6957,Laboratory Technician,Laboratory,Travel Contract,MA,Active,2026-07-31,2026-02-17,2026-04-14,33.46,Assignment Completed
EMP003283,CAN013167,REQ001484,220126,NORWOOD HOSPITAL,Francisco Phillips,fmorris@example.com,239.307.8591x2883,Emergency Room Nurse,Emergency Department,Per Diem,MA,Active,2026-07-31,2025-10-29,2026-02-18,51.5,Active
EMP003284,CAN013170,REQ000334,220075,MASSACHUSETTS EYE AND EAR INFIRMARY -,Matthew Lucas,torresnatasha@example.com,393.823.5292,Allied Health Professional,Allied Health,Permanent Placement,MA,Active,2026-07-31,2026-01-25,2026-04-19,52.15,Active
EMP003285,CAN013175,REQ001426,224007,MCLEAN HOSPITAL CORPORATION,Travis Klein,reedchristina@example.net,4425570495,Physician,Medical Services,Per Diem,MA,Active,2026-07-31,2025-11-22,2026-05-23,126.02,Active
EMP003286,CAN013177,REQ001491,220016,BAYSTATE FRANKLIN MEDICAL CENTER,Kayla Jackson,ellislouis@example.com,963.465.3778,Travel Nurse,Travel Nursing,Per Diem,MA,Active,2026-07-31,2025-10-27,2026-01-19,75.83,Active
EMP003287,CAN013178,REQ000975,224046,MIRAVISTA BEHAVIORAL HEALTH CENTER,Timothy Lyons,kwood@example.com,805-676-9139x67274,Respiratory Therapist,Respiratory Care,Per Diem,MA,Active,2026-07-31,2025-12-13,2026-03-07,52.37,Active
EMP003288,CAN013180,REQ001434,220030,BAYSTATE WING HOSPITAL,Thomas Tyler,cummingsjeffrey@example.net,(326)589-6027,ICU Nurse,Intensive Care Unit,Permanent Placement,MA,Pending,2026-07-31,2026-01-12,2026-02-09,68.9,Active
EMP003289,CAN013183,REQ000613,220017,CARNEY HOSPITAL,Randy Thompson,jeremy09@example.org,+1-988-785-7657,Laboratory Technician,Laboratory,Permanent Placement,MA,Active,2026-07-31,2026-06-26,2026-09-18,30.47,Active
EMP003290,CAN013188,REQ001175,220015,"COOLEY DICKINSON HOSPITAL INC,THE",Derrick Garcia,jeffreystewart@example.com,654.563.2340,Radiologic Technologist,Radiology,Permanent Placement,MA,Active,2026-07-31,2025-12-21,2026-01-18,45.99,Assignment Completed
EMP003291,CAN013189,REQ001661,224001,TAUNTON STATE HOSPITAL,Jennifer Hammond,brewereric@example.net,452.302.5186x41497,Emergency Room Nurse,Emergency Department,Local Contract,MA,Pending,2026-07-31,2026-07-29,2026-10-28,57.69,Active
EMP003292,CAN013190,REQ000324,220035,NORTH SHORE MEDICAL CENTER -,Julia Hill,david13@example.org,+1-397-867-7494x68868,Emergency Room Nurse,Emergency Department,Local Contract,MA,Active,2026-07-31,2026-05-14,2026-09-03,64.76,Active
EMP003293,CAN013200,REQ001006,220171,"LAHEY HOSPITAL & MEDICAL CENTER, BURLINGTON",Thomas Gallegos,kellycody@example.com,+1-388-205-4954,Emergency Room Nurse,Emergency Department,Permanent Placement,MA,Active,2026-07-31,2025-12-22,2026-03-23,72.43,Active
EMP003294,CAN013201,REQ000040,223304,THE SHRINERS' HOSPITAL FOR CHILDREN - BOSTON,Amy Harris,chad54@example.com,3377118587,Allied Health Professional,Allied Health,Local Contract,MA,Active,2026-07-31,2026-03-05,2026-05-28,48.23,Active
EMP003295,CAN013214,REQ000702,220100,SOUTH SHORE HOSPITAL,David Glenn,johnathanpayne@example.net,655-737-6980,ICU Nurse,Intensive Care Unit,Travel Contract,MA,Expired,2026-07-31,2026-01-24,2026-04-18,84.34,Active
EMP003296,CAN013215,REQ000238,220010,MERRIMACK HEALTH LAWRENCE HOSPITAL,Jacqueline Jones,jennifer05@example.com,5194942817,Emergency Room Nurse,Emergency Department,Permanent Placement,MA,Active,2026-07-31,2026-05-20,2026-08-19,79.2,Active
EMP003297,CAN013216,REQ000067,220010,MERRIMACK HEALTH LAWRENCE HOSPITAL,Alyssa Simpson,nicholas48@example.org,424.724.9880x1537,Respiratory Therapist,Respiratory Care,Local Contract,MA,Active,2026-07-31,2025-11-05,2026-02-25,57.13,Assignment Completed
EMP003298,CAN013224,REQ000325,220080,HOLY FAMILY HOSPITAL,Mrs. Susan Bray,barnesclinton@example.com,996.768.4477,Registered Nurse,General Nursing,Local Contract,MA,Active,2026-07-31,2026-02-24,2026-04-21,52.12,Active
EMP003299,CAN013226,REQ000124,224032,WORCESTER RECOVERY CENTER AND HOSPITAL,Kristen Bailey,thomaspatrick@example.net,706.307.5391x894,Allied Health Professional,Allied Health,Local Contract,MA,Active,2026-07-31,2025-10-29,2025-11-26,55.76,Active
EMP003300,CAN013228,REQ001437,224007,MCLEAN HOSPITAL CORPORATION,Antonio Greene,hpittman@example.com,(935)976-8080x447,Radiologic Technologist,Radiology,Permanent Placement,MA,Active,2026-07-31,2025-09-14,2025-10-12,61.76,On Leave
EMP003301,CAN013229,REQ000124,224032,WORCESTER RECOVERY CENTER AND HOSPITAL,Jared Brown,daniel74@example.org,816-888-8729x833,Allied Health Professional,Allied Health,Local Contract,MA,Active,2026-07-31,2025-10-29,2025-11-26,60.96,Active
EMP003302,CAN013243,REQ001708,220095,HEYWOOD HOSPITAL -,Andrew Young,tiffanyacosta@example.org,737-498-6745,Laboratory Technician,Laboratory,Travel Contract,MA,Active,2026-07-31,2025-11-17,2026-03-09,36.32,Active
EMP003303,CAN013244,REQ001386,220073,BROWN UNIVERSITY HEALTH MORTON HOSPITAL,Mario Butler,yvonnecarlson@example.org,242.989.3136x5033,Emergency Room Nurse,Emergency Department,Permanent Placement,MA,Active,2026-07-31,2026-06-18,2026-08-13,49.59,Active
EMP003304,CAN013245,REQ001781,224043,TARAVISTA BEHAVIORAL HEALTH CENTER,Joel Jacobs,barneskerry@example.com,+1-899-623-6627x7657,Registered Nurse,General Nursing,Permanent Placement,MA,Active,2026-07-31,2025-11-01,2026-02-21,60.88,Active
EMP003305,CAN013246,REQ001204,220071,MASSACHUSETTS GENERAL HOSPITAL,William Frank,cbrown@example.org,740-978-8447x371,Allied Health Professional,Allied Health,Permanent Placement,MA,Active,2026-07-31,2026-02-09,2026-05-11,53.94,Active
EMP003306,CAN013247,REQ001226,224007,MCLEAN HOSPITAL CORPORATION,David Mckinney,lcross@example.org,001-710-946-1494x399,Emergency Room Nurse,Emergency Department,Permanent Placement,MA,Active,2026-07-31,2026-07-06,2026-09-28,48.33,Active
EMP003307,CAN013248,REQ000968,220030,BAYSTATE WING HOSPITAL,Joe Frank,prasmussen@example.org,001-930-818-4060x397,Emergency Room Nurse,Emergency Department,Local Contract,MA,Active,2026-07-31,2026-06-25,2026-07-23,71.72,Assignment Completed
EMP003308,CAN013249,REQ000553,223302,BOSTON CHILDREN'S HOSPITAL,Stephanie Hamilton,hubbardmatthew@example.org,898-714-9245x37445,Emergency Room Nurse,Emergency Department,Permanent Placement,MA,Active,2026-07-31,2025-08-17,2026-02-15,75.23,Active
EMP003309,CAN013253,REQ000570,220080,HOLY FAMILY HOSPITAL,Mark Salazar,yedwards@example.com,867.203.0779,Physician,Medical Services,Travel Contract,MA,Active,2026-07-31,2025-11-16,2025-12-14,171.09,Active
EMP003310,CAN013255,REQ000494,224032,WORCESTER RECOVERY CENTER AND HOSPITAL,Jason Tucker,iwebb@example.com,(498)600-8998x07555,Respiratory Therapist,Respiratory Care,Per Diem,MA,Active,2026-07-31,2025-12-28,2026-04-19,42.08,Active
EMP003311,CAN013256,REQ001734,224021,ARBOUR-FULLER HOSPITAL,Laura Howard,georgeapril@example.com,639-617-4251,Registered Nurse,General Nursing,Per Diem,MA,Active,2026-07-31,2026-01-16,2026-04-17,56.98,Active
EMP003312,CAN013257,REQ000034,220098,NASHOBA VALLEY MEDICAL CENTER,Kevin Park,acohen@example.net,+1-737-962-4575x5978,Radiologic Technologist,Radiology,Local Contract,MA,Active,2026-07-31,2025-10-28,2026-01-20,38.38,Active
EMP003313,CAN013259,REQ000450,224040,DR SOLOMON CARTER FULLER MENTAL HEALTH CENTER,Leslie Jennings,sarahjohnson@example.com,+1-739-621-7512,ICU Nurse,Intensive Care Unit,Local Contract,MA,Active,2026-07-31,2026-04-10,2026-07-03,60.65,Active
EMP003314,CAN013262,REQ001571,224040,DR SOLOMON CARTER FULLER MENTAL HEALTH CENTER,Amy Crane,sabrina62@example.org,8116865537,Registered Nurse,General Nursing,Per Diem,MA,Active,2026-07-31,2025-11-19,2026-01-14,60.83,Active
EMP003315,CAN013264,REQ000583,220002,MOUNT AUBURN HOSPITAL,Robert Morales,robertsjohn@example.org,001-340-519-2931x4708,ICU Nurse,Intensive Care Unit,Local Contract,MA,Pending,2026-07-31,2025-12-27,2026-03-28,64.94,Active
EMP003316,CAN013266,REQ000302,220065,BAYSTATE NOBLE HOSPITAL,Elizabeth Campbell,kelseybryant@example.net,+1-885-618-6414x58615,Allied Health Professional,Allied Health,Permanent Placement,MA,Active,2026-07-31,2025-12-23,2026-06-23,61.1,Active
EMP003317,CAN013267,REQ000507,220175,METROWEST MEDICAL CENTER,Elizabeth Phillips,pcampbell@example.org,+1-966-364-2919x1998,Allied Health Professional,Allied Health,Travel Contract,MA,Active,2026-07-31,2026-04-02,2026-07-23,36.76,Active
EMP003318,CAN013271,REQ000028,22009F,NORTHAMPTON VA MEDICAL CENTER,Clifford Mccoy,scott51@example.net,509-905-1140,Allied Health Professional,Allied Health,Permanent Placement,MA,Active,2026-07-31,2026-02-20,2026-05-15,42.01,Assignment Completed
EMP003319,CAN013274,REQ000633,220063,LOWELL GENERAL HOSPITAL,Lisa Ballard,julie71@example.com,8353995731,Radiologic Technologist,Radiology,Per Diem,MA,Active,2026-07-31,2026-08-05,2026-10-28,48.57,Active
EMP003320,CAN013275,REQ000196,220031,BOSTON MEDICAL CENTER,Donald Smith,bbooth@example.org,001-500-700-4937x809,Respiratory Therapist,Respiratory Care,Travel Contract,MA,Active,2026-07-31,2025-12-26,2026-02-20,45.47,Active
EMP003321,CAN013277,REQ001682,220075,MASSACHUSETTS EYE AND EAR INFIRMARY -,Deborah Garcia,jennifer24@example.net,001-846-961-9171x6011,Registered Nurse,General Nursing,Per Diem,MA,Active,2026-07-31,2025-10-16,2025-11-13,45.73,Active
EMP003322,CAN013279,REQ001125,224038,"WALDEN BEHAVIORAL CARE, LLC",Teresa Velez,ryanlowery@example.net,(594)466-6801x4794,Respiratory Therapist,Respiratory Care,Permanent Placement,MA,Active,2026-07-31,2026-08-03,2026-09-28,50.96,Active
EMP003323,CAN013284,REQ001938,220090,MILFORD REGIONAL MEDICAL CENTER,Fred Hurley,iwoodward@example.org,(752)783-7413,Physician,Medical Services,Permanent Placement,MA,Active,2026-07-31,2026-06-20,2026-10-10,181.3,Active
EMP003324,CAN013287,REQ000800,22001F,BEDFORD VA MEDICAL CENTER,Michael Rose,vmartinez@example.org,+1-454-842-7071x4375,Physician,Medical Services,Travel Contract,MA,Active,2026-07-31,2026-04-25,2026-07-18,131.83,Active
EMP003325,CAN013292,REQ000330,220077,BAYSTATE MEDICAL CENTER,Angela Bright,lcarter@example.com,712-816-1727x145,Physical Therapist,Rehabilitation,Permanent Placement,MA,Active,2026-07-31,2026-03-22,2026-09-20,69.66,Active
EMP003326,CAN013296,REQ000867,224028,DR JOHN C CORRIGAN MENTAL HEALTH CENTER,Stephanie Chavez,crystal47@example.net,(780)694-2802,Physical Therapist,Rehabilitation,Permanent Placement,MA,Active,2026-07-31,2026-06-15,2026-12-14,65.99,Active
EMP003327,CAN013306,REQ000292,220077,BAYSTATE MEDICAL CENTER,Jamie David,russellsophia@example.net,231-314-9007,Radiologic Technologist,Radiology,Travel Contract,MA,Active,2026-07-31,2026-05-28,2026-09-17,38.06,Assignment Completed
EMP003328,CAN013307,REQ000148,223304,THE SHRINERS' HOSPITAL FOR CHILDREN - BOSTON,Joanne Johnson DDS,monicarobles@example.com,+1-468-650-4356x4928,Physician,Medical Services,Local Contract,MA,Active,2026-07-31,2025-10-30,2026-02-19,150.5,Active
EMP003329,CAN013308,REQ001561,220083,BETH ISRAEL DEACONESS HOSPITAL - NEEDHAM,John Perez,jasonle@example.com,+1-297-397-7448x7244,Travel Nurse,Travel Nursing,Local Contract,MA,Active,2026-07-31,2026-01-15,2026-03-12,64.14,Active
EMP003330,CAN013309,REQ000469,220080,HOLY FAMILY HOSPITAL,Candace Ruiz,teresa73@example.org,001-723-768-8460x42219,Allied Health Professional,Allied Health,Travel Contract,MA,Active,2026-07-31,2026-03-25,2026-04-22,40.14,Active
EMP003331,CAN013311,REQ001156,220126,NORWOOD HOSPITAL,Brent Phillips Jr.,derek44@example.com,(460)827-1865x17500,Allied Health Professional,Allied Health,Permanent Placement,MA,Active,2026-07-31,2026-02-10,2026-03-10,55.11,Active
EMP003332,CAN013316,REQ001914,224021,ARBOUR-FULLER HOSPITAL,Jill Richards,katherinerivera@example.org,953.865.4168x7869,ICU Nurse,Intensive Care Unit,Travel Contract,MA,Active,2026-07-31,2025-09-15,2025-10-13,83.49,On Leave
EMP003333,CAN013319,REQ001970,220071,MASSACHUSETTS GENERAL HOSPITAL,Mark Wiley,stephanie97@example.com,940.520.4064,Respiratory Therapist,Respiratory Care,Local Contract,MA,Active,2026-07-31,2026-03-31,2026-06-23,45.91,Active
EMP003334,CAN013321,REQ001816,22001F,BEDFORD VA MEDICAL CENTER,Shannon Riley,oherrera@example.net,7269013512,Laboratory Technician,Laboratory,Travel Contract,MA,Active,2026-07-31,2025-09-15,2025-12-08,42.88,Assignment Completed
EMP003335,CAN013322,REQ001890,223300,FRANCISCAN CHILDREN'S HOSPITAL & REHAB CENTER,Stephanie Williams,jameshebert@example.org,001-770-670-2820,Travel Nurse,Travel Nursing,Per Diem,MA,Active,2026-07-31,2025-09-09,2025-10-07,70.72,Active
